year,state,district,dem,rep,other
2000,California,34,105980,33445,9298
2000,California,35,100569,12582,3064
2000,California,36,115651,111199,12281
2000,California,37,93269,12762,7244
2000,California,38,85498,87266,7358
2000,California,39,64938,129294,11872
2000,California,40,0,151069,37953
2000,California,41,66361,104695,6560
2000,California,42,90585,53239,7753
2000,California,43,0,140201,50131
2000,California,44,79302,123738,6147
2000,California,45,71066,136275,12044
2000,California,46,70381,40928,5599
2000,California,47,83186,181365,11850
2000,California,48,74073,160627,26778
2000,California,49,113400,105515,9574
2000,California,50,95191,38526,5755
2000,California,51,81408,172291,14100
2000,California,52,63537,131345,8112
2000,Colorado,1,141831,56291,8312
2000,Colorado,2,155725,109338,18053
2000,Colorado,3,87921,199204,15415
2000,Colorado,4,0,209078,53928
2000,Colorado,5,0,253330,52979
2000,Colorado,6,110568,141410,10499
2000,Connecticut,1,151932,59331,0
2000,Connecticut,2,111520,114380,0
2000,Connecticut,3,156910,60037,1258
2000,Connecticut,4,84472,119155,3131
2000,Connecticut,5,118932,98229,4660
2000,Connecticut,6,75471,143698,10374
2000,Delaware,1,96488,211797,4886
2000,Florida,1,0,226473,1066
2000,Florida,2,185579,71754,70
2000,Florida,3,102143,75228,1
2000,Florida,4,94587,203090,5609
2000,Florida,5,180338,100244,16
2000,Florida,6,0,178789,183
2000,Florida,7,99531,171018,11
2000,Florida,8,121295,125253,45
2000,Florida,9,0,210318,46476
2000,Florida,10,0,146799,47204
2000,Florida,11,149465,0,27218
2000,Florida,12,94395,125224,6
2000,Florida,13,99568,175918,101
2000,Florida,14,0,242614,42001
2000,Florida,15,117511,176189,5745
2000,Florida,16,108782,176153,7565
2000,Florida,17,100715,0,3
2000,Florida,18,0,112968,23
2000,Florida,19,171080,67789,0
2000,Florida,20,156765,0,187
2000,Florida,21,0,132317,25
2000,Florida,22,105256,105855,1
2000,Florida,23,89179,27630,4
2000,Georgia,1,58776,131684,0
2000,Georgia,2,96430,83870,0
2000,Georgia,3,86309,150200,197
2000,Georgia,4,139579,90277,0
2000,Georgia,5,137333,40606,3
2000,Georgia,6,86666,256595,0
2000,Georgia,7,102272,126312,0
2000,Georgia,8,79051,113380,0
2000,Georgia,9,60360,183171,0
2000,Georgia,10,71309,122590,0
2000,Georgia,11,0,199652,0
2000,Hawaii,1,108517,44989,3688
2000,Hawaii,2,112856,65906,4468
2000,Idaho,1,84080,173743,10293
2000,Idaho,2,58265,158912,7542
2000,Illinois,1,172271,23915,0
2000,Illinois,2,175995,19906,0
2000,Illinois,3,145498,47005,0
2000,Illinois,4,89487,0,11476
2000,Illinois,5,142161,0,20728
2000,Illinois,6,92880,133327,0
2000,Illinois,7,164155,26872,0
2000,Illinois,8,90777,141918,0
2000,Illinois,9,147002,45344,0
2000,Illinois,10,115924,121582,0
2000,Illinois,11,102485,132384,0
2000,Illinois,12,183208,0,49
2000,Illinois,13,98768,193250,0
2000,Illinois,14,66309,188597,3
2000,Illinois,15,110679,125943,0
2000,Illinois,16,88781,178174,116
2000,Illinois,17,132494,108853,0
2000,Illinois,18,85317,173706,0
2000,Illinois,19,155101,85137,0
2000,Illinois,20,94382,161393,0
2000,Indiana,1,148683,56200,2907
2000,Indiana,2,80885,106023,21499
2000,Indiana,3,107438,98822,2055
2000,Indiana,4,74492,131051,4887
2000,Indiana,5,81427,132051,3507
2000,Indiana,6,74881,199207,9087
2000,Indiana,7,66764,135869,7032
2000,Indiana,8,100488,116879,4625
2000,Indiana,9,126420,102219,4644
2000,Indiana,10,91689,62233,2780
2000,Iowa,1,96283,164972,5735
2000,Iowa,2,110327,139906,2334
2000,Iowa,3,156327,83810,8789
2000,Iowa,4,101112,169267,5266
2000,Iowa,5,67593,159367,4846
2000,Kansas,1,0,216484,25843
2000,Kansas,2,71709,164951,8099
2000,Kansas,3,154505,144672,9533
2000,Kansas,4,101980,131871,8732
2000,Kentucky,1,95806,132115,0
2000,Kentucky,2,74537,160800,2125
2000,Kentucky,3,118875,142106,7804
2000,Kentucky,4,125872,100943,5148
2000,Kentucky,5,52495,145980,0
2000,Kentucky,6,94167,142971,33665
2000,Louisiana,1,29936,191379,5514
2000,Louisiana,2,0,0,0
2000,Louisiana,3,0,143446,40514
2000,Louisiana,4,43600,122678,7689
2000,Louisiana,5,42977,123975,5335
2000,Louisiana,6,72192,165637,5649
2000,Louisiana,7,152796,0,30687
2000,Maine,1,202823,123915,12356
2000,Maine,2,219783,79522,0
2000,Maryland,1,91022,165293,367
2000,Maryland,2,81591,178556,285
2000,Maryland,3,169347,53827,644
2000,Maryland,4,172624,24973,372
2000,Maryland,5,166231,89019,125
2000,Maryland,6,109136,168624,285
2000,Maryland,7,134066,19773,135
2000,Maryland,8,136840,156241,7388
2000,Massachusetts,1,169375,73580,5246
2000,Massachusetts,2,196670,0,2176
2000,Massachusetts,3,213065,0,2496
2000,Massachusetts,4,200638,56553,10689
2000,Massachusetts,5,199601,0,4040
2000,Massachusetts,6,205324,83501,218
2000,Massachusetts,7,211543,0,2268
2000,Massachusetts,8,144031,0,1041
2000,Massachusetts,9,193020,48672,7064
2000,Massachusetts,10,234675,81192,697
2000,Michigan,1,169649,117300,3620
2000,Michigan,2,96370,186762,6793
2000,Michigan,3,91309,179539,5415
2000,Michigan,4,78019,182128,7672
2000,Michigan,5,184048,59274,4415
2000,Michigan,6,68532,159373,6735
2000,Michigan,7,86080,147369,7561
2000,Michigan,8,145079,145190,7340
2000,Michigan,9,158184,92926,7818
2000,Michigan,10,181818,93713,6738
2000,Michigan,11,124053,170790,11459
2000,Michigan,12,157720,78795,8654
2000,Michigan,13,160084,79445,7992
2000,Michigan,14,168982,17582,3143
2000,Michigan,15,140609,14336,3806
2000,Michigan,16,167142,62469,5906
2000,Minnesota,1,117946,159835,5440
2000,Minnesota,2,138802,138957,11141
2000,Minnesota,3,98219,222571,8272
2000,Minnesota,4,130403,83852,57184
2000,Minnesota,5,176629,58191,20325
2000,Minnesota,6,176340,170900,8584
2000,Minnesota,7,185771,79175,5550
2000,Minnesota,8,210094,79890,19667
2000,Mississippi,1,59763,145967,3310
2000,Mississippi,2,112777,54090,6440
2000,Mississippi,3,54151,153899,2313
2000,Mississippi,4,115732,79218,4084
2000,Mississippi,5,153264,35309,5822
2000,Missouri,1,149173,42730,6444
2000,Missouri,2,126441,164926,6695
2000,Missouri,3,147222,100967,6350
2000,Missouri,4,180634,84406,4849
2000,Missouri,5,159826,66439,5872
2000,Missouri,6,127792,138925,6484
2000,Missouri,7,65510,202305,6122
2000,Missouri,8,67760,162239,4067
2000,Missouri,9,111662,172787,7161
2000,Montana,1,189971,211418,9134
2000,Nebraska,1,72859,155485,6354
2000,Nebraska,2,70268,148911,7101
2000,Nebraska,3,34944,182117,5032
2000,Nevada,1,118469,101276,9490
2000,Nevada,2,106379,229608,19982
2000,New Hampshire,1,128387,150609,5866
2000,New Hampshire,2,110367,152581,8607
2000,New Jersey,1,167327,46455,5830
2000,New Jersey,2,74632,155187,4040
2000,New Jersey,3,112848,157053,4182
2000,New Jersey,4,87956,158515,4339
2000,New Jersey,5,81715,175546,11263
2000,New Jersey,6,141698,62454,5700
2000,New Jersey,7,113479,128434,7086
2000,New Jersey,8,134074,60606,5452
2000,New Jersey,9,140462,61984,4325
2000,New Jersey,10,133073,18436,536
2000,New Jersey,11,80958,186140,6740
2000,New Jersey,12,146162,145511,8269
2000,New Jersey,13,117856,27849,4061
2000,New Mexico,1,92187,107296,13656
2000,New Mexico,2,72614,100742,0
2000,New Mexico,3,135040,65979,0
2000,New York,1,97299,133020,9285
2000,New York,2,90438,65880,32314
2000,New York,3,95787,143126,1515
2000,New York,4,136703,87830,1222
2000,New York,5,137684,61084,3846
2000,New York,6,120818,0,0
2000,New York,7,78207,24592,6302
2000,New York,8,150273,27057,7639
2000,New York,9,98983,45649,0
2000,New York,10,120700,6852,6332
2000,New York,11,112050,8406,8328
2000,New York,12,86288,10052,2740
2000,New York,13,57603,109806,2653
2000,New York,14,148080,45453,6815
2000,New York,15,130161,7346,4157
2000,New York,16,103041,3934,571
2000,New York,17,115093,13201,0
2000,New York,18,126878,58022,3747
2000,New York,19,85871,145532,7748
2000,New York,20,94646,136016,5371
2000,New York,21,175339,60333,0
2000,New York,22,79111,167368,0
2000,New York,23,38049,124132,42854
2000,New York,24,42698,138322,5167
2000,New York,25,64533,151880,3830
2000,New York,26,140395,83856,2328
2000,New York,27,69870,157694,0
2000,New York,28,151688,75348,3820
2000,New York,29,128328,81159,0
2000,New York,30,67819,138452,0
2000,New York,31,45193,154238,0
2000,North Carolina,1,124171,62198,2799
2000,North Carolina,2,146733,103011,2094
2000,North Carolina,3,74058,121940,2457
2000,North Carolina,4,200885,119412,5573
2000,North Carolina,5,0,172489,13366
2000,North Carolina,6,0,195727,19358
2000,North Carolina,7,160185,66463,3018
2000,North Carolina,8,89505,111950,2009
2000,North Carolina,9,79382,181161,3677
2000,North Carolina,10,70877,164182,5599
2000,North Carolina,11,112234,146677,7466
2000,North Carolina,12,135570,69596,3978
2000,North Dakota,1,151173,127251,7234
2000,Ohio,1,98328,116768,5332
2000,Ohio,2,64091,204184,9266
2000,Ohio,3,177731,0,36516
2000,Ohio,4,67330,156510,8278
2000,Ohio,5,62138,169857,11345
2000,Ohio,6,138849,96966,4759
2000,Ohio,7,60755,163646,17785
2000,Ohio,8,66293,179756,7254
2000,Ohio,9,168547,49446,7335
2000,Ohio,10,167063,48930,6762
2000,Ohio,11,164134,21630,7755
2000,Ohio,12,115432,139242,8712
2000,Ohio,13,170058,84295,8945
2000,Ohio,14,149184,71432,9472
2000,Ohio,15,64805,156792,10700
2000,Ohio,16,62709,162294,9397
2000,Ohio,17,120333,54751,65793
2000,Ohio,18,79232,152325,4948
2000,Ohio,19,70429,174262,6957
2000,Oklahoma,1,58493,138528,2984
2000,Oklahoma,2,107273,81672,6467
2000,Oklahoma,3,0,137826,21390
2000,Oklahoma,4,54808,114000,6876
2000,Oklahoma,5,53275,134159,8588
2000,Oklahoma,6,63106,95635,2435
2000,Oregon,1,176902,115303,11316
2000,Oregon,2,78101,220086,720
2000,Oregon,3,181049,64128,25984
2000,Oregon,4,197998,88950,4117
2000,Oregon,5,156315,118631,402
2000,Pennsylvania,1,149621,19920,0
2000,Pennsylvania,2,180021,0,3673
2000,Pennsylvania,3,130528,59343,0
2000,Pennsylvania,4,100995,145390,82
2000,Pennsylvania,5,0,147570,24947
2000,Pennsylvania,6,140084,71227,2
2000,Pennsylvania,7,93687,172569,0
2000,Pennsylvania,8,100617,154090,6003
2000,Pennsylvania,9,0,184401,1065
2000,Pennsylvania,10,112580,124830,25
2000,Pennsylvania,11,131948,66699,18
2000,Pennsylvania,12,145538,56575,3335
2000,Pennsylvania,13,146026,126501,4224
2000,Pennsylvania,14,147533,0,216
2000,Pennsylvania,15,103864,118307,13
2000,Pennsylvania,16,80177,162403,9
2000,Pennsylvania,17,66190,166236,34
2000,Pennsylvania,18,156131,68798,27
2000,Pennsylvania,19,61538,168722,2362
2000,Pennsylvania,20,145131,80312,20
2000,Pennsylvania,21,87018,135164,8
2000,Rhode Island,1,123442,61522,199
2000,Rhode Island,2,123805,27932,47227
2000,South Carolina,1,82622,139597,9227
2000,South Carolina,2,110672,154338,5966
2000,South Carolina,3,67174,150176,4271
2000,South Carolina,4,0,150436,38615
2000,South Carolina,5,126877,85247,3714
2000,South Carolina,6,138053,50005,4322
2000,South Dakota,1,78321,231083,5357
2000,Tennessee,1,0,157828,20
2000,Tennessee,2,0,187154,22331
2000,Tennessee,3,75785,139840,3315
2000,Tennessee,4,67165,133622,2423
2000,Tennessee,5,149277,50386,6270
2000,Tennessee,6,168861,97169,5869
2000,Tennessee,7,71587,171056,3006
2000,Tennessee,8,143127,54929,24
2000,Tennessee,9,143298,0,36
2000,Texas,1,118157,91912,1779
2000,Texas,2,162891,0,15939
2000,Texas,3,67233,187486,7178
2000,Texas,4,145887,91574,4417
2000,Texas,5,82629,100487,2842
2000,Texas,6,0,222685,30056
2000,Texas,7,60694,183712,4187
2000,Texas,8,0,233848,21368
2000,Texas,9,130143,87165,2508
2000,Texas,10,203628,0,37203
2000,Texas,11,105782,85546,1590
2000,Texas,12,67612,117739,2565
2000,Texas,13,54343,117995,2137
2000,Texas,14,92689,137370,0
2000,Texas,15,106570,0,13878
2000,Texas,16,92649,40921,2080
2000,Texas,17,120670,72535,11225
2000,Texas,18,131857,38191,2330
2000,Texas,19,0,170319,15579
2000,Texas,20,107487,0,15087
2000,Texas,21,73326,251049,6503
2000,Texas,22,92645,154662,8960
2000,Texas,23,78274,119679,3801
2000,Texas,24,103152,61235,2561
2000,Texas,25,106112,68010,2400
2000,Texas,26,75601,214025,5646
2000,Texas,27,102088,54660,4324
2000,Texas,28,123104,0,15156
2000,Texas,29,84665,29606,1204
2000,Texas,30,109163,0,9798
2000,Utah,1,71229,180591,9985
2000,Utah,2,145021,107114,7466
2000,Utah,3,88547,138943,9858
2000,Vermont,1,14918,51977,20353
2000,Virginia,1,97399,151344,14271
2000,Virginia,2,90328,97856,145
2000,Virginia,3,137527,0,3226
2000,Virginia,4,189787,0,2108
2000,Virginia,5,65387,0,4006
2000,Virginia,6,0,153338,1145
2000,Virginia,7,94935,192652,304
2000,Virginia,8,164178,88262,6759
2000,Virginia,9,137488,59335,32
2000,Virginia,10,0,238817,44820
2000,Virginia,11,83455,150395,9118
2000,Washington,1,155820,121823,7993
2000,Washington,2,146617,134660,11903
2000,Washington,3,159428,114861,8375
2000,Washington,4,87585,143259,4260
2000,Washington,5,97703,144038,9473
2000,Washington,6,164853,79215,10645
2000,Washington,7,193470,0,72339
2000,Washington,8,104944,183255,6269
2000,Washington,9,135452,76766,7405
2000,West Virginia,1,170974,0,23797
2000,West Virginia,2,103003,108769,12543
2000,West Virginia,3,146807,0,13979
2000,Wisconsin,1,88885,177612,294
2000,Wisconsin,2,163534,154632,214
2000,Wisconsin,3,173505,97741,966
2000,Wisconsin,4,163622,101811,3832
2000,Wisconsin,5,173893,49296,663
2000,Wisconsin,6,96125,179205,275
2000,Wisconsin,7,173007,100264,189
2000,Wisconsin,8,71575,211388,331
2000,Wisconsin,9,83720,239498,237
2000,Wyoming,1,60638,141848,9826
2002,Alabama,1,67507,108102,3078
2002,Alabama,2,55495,129233,3237
2002,Alabama,3,87351,91169,2703
2002,Alabama,4,0,139705,21396
2002,Alabama,5,143029,48226,3916
2002,Alabama,6,0,178171,20175
2002,Alabama,7,153735,0,12574
2002,Alaska,1,39357,169685,18683
2002,Arizona,1,79730,85967,8990
2002,Arizona,2,61217,100359,5926
2002,Arizona,3,47173,104847,3731
2002,Arizona,4,44517,18381,3167
2002,Arizona,5,61559,103870,4383
2002,Arizona,6,49355,103094,3888
2002,Arizona,7,61256,38474,4088
2002,Arizona,8,67328,126930,6170
2002,Arkansas,1,129701,64357,0
2002,Arkansas,2,142752,0,10874
2002,Arkansas,3,0,141478,1577
2002,Arkansas,4,119633,77904,0
2002,California,1,118669,60013,6534
2002,California,2,52455,117747,8783
2002,California,3,67136,121732,6050
2002,California,4,72860,147997,7649
2002,California,5,92726,34749,4103
2002,California,6,139750,62052,7761
2002,California,7,97849,36584,3943
2002,California,8,127684,20063,12694
2002,California,9,135893,25333,5691
2002,California,10,126390,0,40807
2002,California,11,69035,104921,0
2002,California,12,105597,38381,11006
2002,California,13,86495,26852,8376
2002,California,14,117055,48346,6277
2002,California,15,87482,41251,4289
2002,California,16,72370,32182,3434
2002,California,17,101632,40334,7330
2002,California,18,56181,47528,5884
2002,California,19,47403,106209,4190
2002,California,20,47627,25628,1515
2002,California,21,32584,87544,4070
2002,California,22,38988,120473,4824
2002,California,23,95752,62604,3866
2002,California,24,58755,120585,5666
2002,California,25,38674,80775,4887
2002,California,26,50081,95360,4089
2002,California,27,79815,48996,0
2002,California,28,73771,23926,5629
2002,California,29,76036,40616,4889
2002,California,30,130604,54989,0
2002,California,31,54569,12674,0
2002,California,32,58530,23366,3183
2002,California,33,97779,16699,3971
2002,California,34,48734,17090,0
2002,California,35,72401,18094,2912
2002,California,36,88198,50328,5225
2002,California,37,63445,20154,3413
2002,California,38,62600,23126,2301
2002,California,39,52256,38925,4165
2002,California,40,40265,92422,3955
2002,California,41,40155,91326,4052
2002,California,42,42090,98476,4680
2002,California,43,45374,20821,2145
2002,California,44,38021,76686,5756
2002,California,45,43692,87101,2740
2002,California,46,60890,108807,6568
2002,California,47,42501,24346,3331
2002,California,48,51058,122884,5607
2002,California,49,0,94594,27903
2002,California,50,55855,111095,5751
2002,California,51,59541,40430,2816
2002,California,52,43526,118561,6923
2002,California,53,72252,43891,37
2002,Colorado,1,111718,49884,6962
2002,Colorado,2,123504,75564,6454
2002,Colorado,3,68160,143433,6379
2002,Colorado,4,87499,115359,7097
2002,Colorado,5,45587,128118,10972
2002,Colorado,6,71327,158851,7323
2002,Colorado,7,81668,81789,9422
2002,Connecticut,1,134698,66968,22
2002,Connecticut,2,99674,117434,0
2002,Connecticut,3,121557,54757,9050
2002,Connecticut,4,62491,113197,7
2002,Connecticut,5,90616,113626,5212
2002,Delaware,1,61011,164605,2789
2002,Florida,1,51972,152635,19
2002,Florida,2,152164,75275,0
2002,Florida,3,88462,60747,4
2002,Florida,4,0,171152,509
2002,Florida,5,117758,121998,14915
2002,Florida,6,75046,141570,0
2002,Florida,7,96444,142147,0
2002,Florida,8,66099,123497,0
2002,Florida,9,67623,169369,16
2002,Florida,10,0,0,0
2002,Florida,11,0,0,0
2002,Florida,12,0,0,0
2002,Florida,13,114739,139048,22
2002,Florida,14,0,0,0
2002,Florida,15,85433,146414,10
2002,Florida,16,0,176171,47169
2002,Florida,17,113749,0,73
2002,Florida,18,42852,103512,3423
2002,Florida,19,156747,60477,0
2002,Florida,20,0,0,0
2002,Florida,21,0,0,0
2002,Florida,22,83265,131930,1920
2002,Florida,23,96347,27986,5
2002,Florida,24,83667,135576,0
2002,Florida,25,44757,81845,0
2002,Georgia,1,40026,103661,13
2002,Georgia,2,102925,0,0
2002,Georgia,3,75394,73866,0
2002,Georgia,4,118045,35202,0
2002,Georgia,5,116230,0,0
2002,Georgia,6,41043,163209,0
2002,Georgia,7,37127,139019,24
2002,Georgia,8,39422,142505,0
2002,Georgia,9,45974,123313,0
2002,Georgia,10,0,129242,0
2002,Georgia,11,64923,69261,0
2002,Georgia,12,62904,77479,74
2002,Georgia,13,70011,47405,0
2002,Hawaii,1,131673,45032,4028
2002,Hawaii,2,100671,71661,6919
2002,Idaho,1,80269,120743,5129
2002,Idaho,2,57769,135605,5508
2002,Illinois,1,149068,29776,4812
2002,Illinois,2,151443,32567,0
2002,Illinois,3,156042,0,0
2002,Illinois,4,67339,12778,4396
2002,Illinois,5,106514,46008,6913
2002,Illinois,6,60698,113174,0
2002,Illinois,7,137933,25280,2543
2002,Illinois,8,70626,95275,25
2002,Illinois,9,118642,45307,4887
2002,Illinois,10,58300,128611,0
2002,Illinois,11,68893,124192,0
2002,Illinois,12,131580,58440,0
2002,Illinois,13,59069,139546,0
2002,Illinois,14,47165,135198,0
2002,Illinois,15,64131,134650,7836
2002,Illinois,16,55488,133339,0
2002,Illinois,17,127093,76519,0
2002,Illinois,18,0,192567,0
2002,Illinois,19,110517,133956,0
2002,Indiana,1,90443,41909,2759
2002,Indiana,2,86253,95081,7124
2002,Indiana,3,50509,92566,3531
2002,Indiana,4,41314,112760,3934
2002,Indiana,5,45283,129442,5130
2002,Indiana,6,63871,118436,3346
2002,Indiana,7,77478,64379,3983
2002,Indiana,8,88763,98952,5150
2002,Indiana,9,96654,87169,5134
2002,Iowa,1,83779,112280,396
2002,Iowa,2,94767,108130,4274
2002,Iowa,3,115367,97285,3333
2002,Iowa,4,90784,115430,4560
2002,Iowa,5,68853,113257,127
2002,Kansas,1,0,189976,18585
2002,Kansas,2,79160,127477,4340
2002,Kansas,3,110095,102882,6412
2002,Kansas,4,70656,115691,4616
2002,Kentucky,1,62617,117600,0
2002,Kentucky,2,51431,122773,2084
2002,Kentucky,3,110846,118228,0
